Day fraction since midnight on 12/7/2020	7 kPa (cm)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q Clay (PID control) ()	Q clay pump (mL/s)	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Target turbidity experiment (NTU)	Turb influent  ()	PID Output ()
0.50720983	28.85993767	1.19604738	74.64675068	54.98918919	0	0	91.39896373	0.00009121	0.0189846	3.391	6.09612733	1.509	0.294	2.75379801	14.18192863	0.8200225	6.0324502	3822	3969	6695	7356	2315	63	99	99	24220	5797	3558	3336	1879	367	7	98	100	14944	0.04365695	0.048182	89.52957153	0.0189846	1.15822458	0.0446336
0.5072677	28.71144676	1.18607127	74.52459424	54.98918919	0	0	91.39896373	0.00010797	0.0289927	3.391	6.08610324	1.509	0.294	2.87569761	14.24654007	0.8200225	11.51604557	3890	3975	6769	7455	2305	65	99	99	24459	5797	3558	3336	1879	367	7	98	100	14944	0.0465097	0.05050698	89.05161285	0.0289927	0.98081833	0.05220493
0.50732557	28.83231163	1.185	74.51020408	54.98918919	0	0	91.39896373	0.00011436	0.03	3.391	6.085	1.509	0.294	2.87569761	14.24654007	0.8200225	16.60803699	3890	3975	6769	7455	2305	65	99	99	24459	6159	3962	3865	2309	483	11	98	100	16788	0.0454109	0.04944553	89.26950836	0.03	0.82485962	0.05627266
0.50738344	28.98013687	1.185	74.51020408	54.98918919	0	0	91.39896373	0.00012564	0.03	3.391	6.085	1.509	0.294	3.08980727	14.16436005	0.8200225	22.0046854	3890	3975	6769	7455	2305	65	99	99	24459	6159	3962	3865	2309	483	11	98	100	16788	0.0454109	0.04944553	89.26950836	0.03	0.69950539	0.06169518
0.50744131	29.00794029	1.185	74.51020408	54.98918919	0	0	91.39896373	0.00009682	0.03	3.391	6.085	1.509	0.294	3.08980727	14.16436005	0.8200225	27.18447018	3890.00001	3975.00001	6769.00001	7455.00001	2305.00001	65.00000999	99.00000999	99.00000999	24459.00001	6159.00001	3962.00001	3865.00001	2309.00001	483.00001	11.00000999	98.00000999	100.00001	16788.00001	0.04541999	0.04944999	89.26950999	0.03	0.59882617	0.04759237
0.50749918	29.02698708	1.185	74.51020408	54.98918919	0	0	91.39896373	0.00001601	0.03	3.391	6.085	1.509	0.294	3.27727652	14.26008892	0.8200225	32.55216885	3908	3999	6810	7471	2206	56	99	99	24450	6159	3962	3865	2309	483	11	98	100	16788	0.04444483	0.04993382	89.16920471	0.03	0.52684021	0.00728944
0.50755705	29.0810051	1.185	74.51020408	54.98918919	0	0	91.39896373	0.00002579	0.03	3.391	6.085	1.509	0.294	3.50393438	14.26008892	0.8200225	38.01989222	3975	4046	6847	7509	2135	42	99	99	24554	6159	3962	3865	2309	483	11	98	100	16788	0.04444483	0.04993382	89.16920471	0.03	0.47993818	0.0124645
0.50761492	29.06692314	1.185	74.51020408	54.98918919	0	0	91.39896373	0.00002398	0.03	3.391	6.085	1.509	0.294	3.50393438	14.25149536	0.8200225	43.11183596	3975	4046	6847	7509	2135	42	99	99	24554	6143	4165	4321	2860	619	14	98	100	18122	0.04605547	0.05071757	89.00844574	0.03	0.41015819	0.01126105
0.50767279	29.11184883	1.185	74.51020408	54.98918919	0	0	91.39896373	0.00002185	0.03	3.391	6.085	1.509	0.294	3.76302624	14.03477287	0.8200225	48.39155769	3975	4046	6847	7509	2135	42	99	99	24554	6143	4165	4321	2860	619	14	98	100	18122	0.04605547	0.05071757	89.00844574	0.03	0.36414641	0.01060545
0.50773066	29.1290493	1.185	74.51020408	54.98918919	0	0	91.39896373	0.00002422	0.03	3.391	6.085	1.509	0.294	3.76302624	14.03477287	0.8200225	53.70825672	4308	4211	6932	7156	1838	34	99	99	24480	6143	4165	4321	2860	619	14	98	100	18122	0.04490786	0.05057611	89.03743744	0.03	0.32963869	0.01141016
0.50778853	29.07387161	1.185	74.51020408	54.98918919	0	0	91.39896373	0	0.03	3.391	6.085	1.509	0.294	3.99308538	13.80864716	0.8200225	53.70825672	4308	4211	6932	7156	1838	34	99	99	24480	6143	4165	4321	2860	619	14	98	100	18122	0.04490786	0.05057611	89.03743744	0.03	0.30535394	0
0.50784641	29.14338493	1.185	74.51020408	54.98918919	0	0	91.39896373	0	0.03	3.391	6.085	1.509	0.294	3.99308538	13.80864716	0.8200225	64.3316617	4308	4211	6932	7156	1838	34	99	99	24480	6143	4165	4321	2860	619	14	98	100	18122	0.04623883	0.0527285	88.5973053	0.03	0.28613365	0
0.50790427	29.10181046	1.185	74.51020408	54.98918919	0	0	91.39896373	0.00001173	0.03	3.391	6.085	1.509	0.294	4.26094437	13.61838722	0.8200225	64.3316617	4308	4211	6932	7156	1838	34	99	99	24480	6143	4165	4321	2860	619	14	98	100	18122	0.04623883	0.0527285	88.5973053	0.03	0.25883055	0.00569888
0.50796215	29.12974548	1.185	74.51020408	54.98918919	0	0	91.39896373	0.00000872	0.03	3.391	6.085	1.509	0.294	4.26094437	13.61838722	0.8200225	69.61638021	4616	4421	6907	6736	1576	29	99	99	24286	5944	4253	4716	3475	829	20	98	100	19237	0.04623883	0.0527285	88.5973053	0.03	0.24231435	0.00410715
0.50802002	29.10685921	1.185	74.51020408	54.98918919	0	0	91.39896373	0.00000692	0.03	3.391	6.085	1.509	0.294	4.48350382	13.20281792	0.8200225	75.02802086	4616	4421	6907	6736	1576	29	99	99	24286	5944	4253	4716	3475	829	20	98	100	19237	0.04641299	0.05176446	88.79416656	0.03	0.2261799	0.00331945
0.50807789	29.141222	1.185	74.51020408	54.98918919	0	0	91.39896373	0.00000662	0.03	3.391	6.085	1.509	0.294	4.48350382	13.20281792	0.8200225	80.21679783	4616	4421	6907	6736	1576	29	99	99	24286	5944	4253	4716	3475	829	20	98	100	19237	0.04641299	0.05176446	88.79416656	0.03	0.21688202	0.00308671
0.50813576	29.11676598	1.185	74.51020408	54.98918919	0	0	91.39896373	0.00000447	0.03	3.391	6.085	1.509	0.294	4.72438765	12.60798454	0.8200225	85.50751352	4946	4572	6899	6247	1346	27	100	99	24037	5944	4253	4716	3475	829	20	98	100	19237	0.04641299	0.05176446	88.79416656	0.03	0.20362262	0.00202749
0.50819363	29.12479401	1.185	74.51020408	54.98918919	0	0	91.39896373	0	0.03	3.391	6.085	1.509	0.294	4.72438765	12.60798454	0.8200225	91.0041008	4946	4572	6899	6247	1346	27	100	99	24037	5944	4253	4716	3475	829	20	98	100	19237	0.04641299	0.05176446	88.79416656	0.03	0.19623245	0
0.5082515	29.10505104	1.185	74.51020408	54.98918919	0	0	91.39896373	0.00000392	0.03	3.391	6.085	1.509	0.294	5.05165625	12.60798454	0.8200225	96.09993696	4946	4572	6899	6247	1346	27	100	99	24037	5877	4276	5036	3940	973	24	98	100	20126	0.04730278	0.05445531	88.24577332	0.03	0.18542531	0.00177338
0.50830936	29.17177773	1.185	74.51020408	54.98918919	0	0	91.39896373	0	0.03	3.391	6.085	1.509	0.294	5.05165625	12.60798454	0.8200225	101.3596711	4946	4572	6899	6247	1346	27	100	99	24037	5877	4276	5036	3940	973	24	98	100	20126	0.04730278	0.05445531	88.24577332	0.03	0.17865944	0
0.50836723	29.15694809	1.185	74.51020408	54.98918919	0	0	91.39896373	0.00008791	0.03	3.391	6.085	1.509	0.294	5.26845026	11.38564491	0.8200225	106.6433911	4946.00001	4572.00001	6899.00001	6247.00001	1346.00001	27.00000999	100.00001	99.00000999	24037.00001	5877.00001	4276.00001	5036.00001	3940.00001	973.00001	24.00000999	98.00000999	100.00001	20126.00001	0.04730999	0.05445999	88.24577999	0.03	0.17059085	0.04388871
0.50842511	29.14117432	1.185	74.51020408	54.98918919	0	0	91.39896373	0.00002369	0.03	3.391	6.085	1.509	0.294	5.26845026	11.38564491	0.8200225	111.9760809	4946.00001	4572.00001	6899.00001	6247.00001	1346.00001	27.00000999	100.00001	99.00000999	24037.00001	5877.00001	4276.00001	5036.00001	3940.00001	973.00001	24.00000999	98.00000999	100.00001	20126.00001	0.04730999	0.05445999	88.24577999	0.03	0.16424288	0.01161878
0.50848297	29.1505928	1.185	74.51020408	54.98918919	0	0	91.39896373	0	0.03	3.391	6.085	1.509	0.294	5.26845026	10.84140968	0.8200225	117.7115216	5770	4967	6645	5179	952	17	100	99	23530	5877	4276	5036	3940	973	24	98	100	20126	0.04671555	0.05465039	88.20614624	0.03	0.16391203	0
0.50854084	29.15173912	1.21494237	74.87684563	54.98918919	0	0	91.39896373	0.00001152	0.00005764	3.391	6.11494238	1.509	0.294	5.26845026	10.84140968	0.8200225	122.823349	5770	4967	6645	5179	952	17	100	99	23530	5771	4302	5237	4273	1057	28	98	100	20668	0.04703645	0.05414521	88.30879974	0.00005764	0.15924107	0.00557025
0.50859871	29.20131683	1.21494006	74.8768174	54.98918919	0	0	91.39896373	0.00000058	0.00005995	3.391	6.11494008	1.509	0.294	5.67858028	10.84140968	0.8200225	128.0121288	5770	4967	6645	5179	952	17	100	99	23530	5771	4302	5237	4273	1057	28	98	100	20668	0.04703645	0.05414521	88.30879974	0.00005995	0.15318625	0.0001444
0.50865658	29.16663933	1.21493775	74.87678908	54.98918919	0	0	91.39896373	0.00000072	0.00006226	3.391	6.11493776	1.509	0.294	5.67858028	10.84140968	0.8200225	133.1839175	6169	5086	6414	4713	839	15	100	99	23237	5771	4302	5237	4273	1057	28	98	100	20668	0.04725233	0.05506137	88.12272644	0.00006226	0.15057504	0.00010585
0.50871445	29.19779205	1.21493543	74.87676059	54.98918919	0	0	91.39896373	0.00000044	0.00006459	3.391	6.11493544	1.509	0.294	5.86618567	9.24598217	0.8200225	138.519608	6169	5086	6414	4713	839	15	100	99	23237	5771	4302	5237	4273	1057	28	98	100	20668	0.04725233	0.05506137	88.12272644	0.00006459	0.14697066	0
0.50877233	29.20738029	1.21493312	74.87673234	54.98918919	0	0	91.39896373	0.00000034	0.00006689	3.391	6.11493313	1.509	0.294	5.86618567	9.24598217	0.8200225	144.012197	6593	5222	6147	4226	720	12	100	99	22920	5777	4288	5278	4354	1090	28	98	100	20815	0.04725233	0.05506137	88.12272644	0.00006689	0.14309415	0.00003261
0.5088302	29.25527954	1.2149308	74.87670396	54.98918919	0	0	91.39896373	0	0.00006921	3.391	6.11493081	1.509	0.294	6.00002193	9.17178822	0.8200225	149.1270242	6593	5222	6147	4226	720	12	100	99	22920	5777	4288	5278	4354	1090	28	98	100	20815	0.04718477	0.05568882	87.99551392	0.00006921	0.14005427	0.00061645
0.50888807	29.15522194	1.21492848	74.87667558	54.98918919	0	0	91.39896373	0	0.00007153	3.391	6.1149285	1.509	0.294	6.00002193	9.17178822	0.8200225	154.3917546	6593	5222	6147	4226	720	12	100	99	22920	5777	4288	5278	4354	1090	28	98	100	20815	0.04718477	0.05568882	87.99551392	0.00007153	0.13784033	0
0.50894595	29.20929146	1.21492617	74.87664728	54.98918919	0	0	91.39896373	0	0.00007384	3.391	6.11492618	1.509	0.294	6.12954044	8.84576797	0.8200225	154.3917546	6593	5222	6147	4226	720	12	100	99	22920	5777	4288	5278	4354	1090	28	98	100	20815	0.04718477	0.05568882	87.99551392	0.00007384	0.13593687	0
0.50900381	29.21936989	1.21492386	74.87661893	54.98918919	0	0	91.39896373	0.00000016	0.00007616	3.391	6.11492387	1.509	0.294	6.12954044	8.84576797	0.8200225	159.6834703	6910	5293	5932	3768	597	11	100	99	22510	5777	4288	5278	4354	1090	28	98	100	20815	0.04693152	0.05570977	87.99127197	0.00007616	0.13367257	0
0.50906168	29.23702431	1.21492154	74.87659059	54.98918919	0	0	91.39896373	0.00000197	0.00007847	3.391	6.11492155	1.509	0.294	6.2690711	8.4848175	0.8200225	165.0231566	6910	5293	5932	3768	597	11	100	99	22510	5777	4288	5278	4354	1090	28	98	100	20815	0.04693152	0.05570977	87.99127197	0.00007847	0.13204491	0.00076231
0.50911955	29.20322227	1.21491923	74.87656229	54.98918919	0	0	91.39896373	0	0.00008078	3.391	6.11491924	1.509	0.294	6.2690711	8.4848175	0.8200225	170.2788944	6910	5293	5932	3768	597	11	100	99	22510	5777	4288	5278	4354	1090	28	98	100	20815	0.04693152	0.05570977	87.99127197	0.00008078	0.13118908	0
0.50917742	29.20194244	1.21491691	74.87653393	54.98918919	0	0	91.39896373	0.00000114	0.0000831	3.391	6.11491693	1.509	0.294	6.38264227	8.10826588	0.8200225	175.9876046	7370	5347	5585	3375	503	8	100	99	22188	5724	4262	5249	4351	1082	27	98	100	20695	0.04759904	0.05682535	87.76556396	0.0000831	0.12932457	0.0004132
0.5092353	29.24143219	1.2149146	74.87650558	54.98918919	0	0	91.39896373	0	0.00008541	3.391	6.11491461	1.509	0.294	6.38264227	8.10826588	0.8200225	182.7676559	7370	5347	5585	3375	503	8	100	99	22188	5724	4262	5249	4351	1082	27	98	100	20695	0.0463446	0.05630232	87.87130737	0.00008541	0.12770654	0
0.50929316	29.22522354	1.21491228	74.87647719	54.98918919	0	0	91.39896373	0	0.00008773	3.391	6.11491229	1.509	0.294	6.3381052	7.73787117	0.8200225	186.195528	7370	5347	5585	3375	503	8	100	99	22188	5724	4262	5249	4351	1082	27	98	100	20695	0.0463446	0.05630232	87.87130737	0.00008773	0.12708747	0
0.50935102	29.21577454	1.21490997	74.87644887	54.98918919	0	0	91.39896373	0	0.00009005	3.391	6.11490998	1.509	0.294	6.32098293	7.73787117	0.8200225	191.5154986	7702	5325	5243	2958	416	6	100	99	21650	5724	4262	5249	4351	1082	27	98	100	20695	0.04657467	0.05756863	87.6155014	0.00009005	0.12660351	0
0.50940889	29.20366287	1.21490765	74.87642048	54.98918919	0	0	91.39896373	0	0.00009236	3.391	6.11490766	1.509	0.294	6.32098293	7.39759922	0.8200225	197.0351911	7702	5325	5243	2958	416	6	100	99	21650	5718	4188	5023	4152	1018	25	98	100	20125	0.04657467	0.05756863	87.6155014	0.00009236	0.12509213	0
0.50946676	29.25281334	1.21490534	74.8763922	54.98918919	0	0	91.39896373	0	0.00009468	3.391	6.11490535	1.509	0.294	6.35425138	7.11064863	0.8200225	202.0912314	7702	5325	5243	2958	416	6	100	99	21650	5718	4188	5023	4152	1018	25	98	100	20125	0.04780531	0.05667341	87.79627228	0.00009468	0.12778798	0
0.50952463	29.87953377	1.21490302	74.87636383	54.98918919	0	0	91.39896373	0.00000241	0.00009698	3.391	6.11490304	1.509	0.294	6.35425138	7.11064863	0.8200225	207.3992024	7945	5162	4846	2607	347	6	100	99	20914	5718	4188	5023	4152	1018	25	98	100	20125	0.04780531	0.05667341	87.79627228	0.00009698	0.12539582	0.00108413
0.5095825	29.73269653	1.21490071	74.87633547	54.98918919	0	0	91.39896373	0.0000015	0.0000993	3.391	6.11490072	1.509	0.294	6.35425138	6.79495192	0.8200225	212.6670232	7945	5162	4846	2607	347	6	100	99	20914	5718	4188	5023	4152	1018	25	98	100	20125	0.04780531	0.05667341	87.79627228	0.0000993	0.12365348	0.00060215
0.50964038	29.34433937	1.21489839	74.87630715	54.98918919	0	0	91.39896373	0	0.00010162	3.391	6.1148984	1.509	0.294	6.35425138	6.79495192	0.8200225	218.0032334	7945	5162	4846	2607	347	6	100	99	20914	5718	4188	5023	4152	1018	25	98	100	20125	0.04745369	0.05753854	87.62156677	0.00010162	0.12245692	0
0.50969826	29.22360802	1.21489607	74.87627876	54.98918919	0	0	91.39896373	0	0.00010393	3.391	6.11489609	1.509	0.294	6.35425999	6.79495192	0.8200225	223.2919512	3134	1917	1714	880	112	2	100	99	7759	4585	3208	3756	2982	719	16	98	100	15266	0.04722809	0.05785723	87.55730438	0.00010393	0.1211339	0
0.50975612	29.16641808	1.21489377	74.8762505	54.98918919	0	0	91.39896373	0	0.00010625	3.391	6.11489377	1.509	0.294	6.35425999	6.79495192	0.8200225	228.6308041	3134	1917	1714	880	112	2	100	99	7759	4585	3208	3756	2982	719	16	98	100	15266	0.04722809	0.05785723	87.55730438	0.00010625	0.11997137	0
0.50981399	29.20548248	1.21489145	74.87622208	54.98918919	0	0	91.39896373	0	0.00010856	3.391	6.11489146	1.509	0.294	8.66618347	8.10255432	0.8200225	228.6308041	3134	1917	1714	880	112	2	100	99	7759	4585	3208	3756	2982	719	16	98	100	15266	0.04722809	0.05785723	87.55730438	0.00010856	0.11857622	0
0.50987186	29.20534897	1.21488913	74.87619376	54.98918919	0	0	91.39896373	0	0.00011088	3.391	6.11488914	1.509	0.294	8.66618347	8.10255432	0.8200225	239.1914039	0	0	0	0	0	0	100	99	0	4585	3208	3756	2982	719	16	98	100	15266	0.04694199	0.05736262	87.65706635	0.00011088	0.11756093	0
0.50992973	29.22522545	1.21488682	74.8761654	54.98918919	0	0	91.39896373	0	0.00011319	3.391	6.11488683	1.509	0.294	8.92909813	8.10255432	0.8200225	244.4442439	0	0	0	0	0	0	100	99	0	4585	3208	3756	2982	719	16	98	100	15266	0.04694199	0.05736262	87.65706635	0.00011319	0.11612063	0
0.5099876	29.23264313	1.2148845	74.8761371	54.98918919	0	0	91.39896373	0	0.0001155	3.391	6.11488452	1.509	0.294	8.92909813	8.10255432	0.8200225	244.4442439	0	0	0	0	0	0	100	99	0	4585	3208	3756	2982	719	16	98	100	15266	0.04694199	0.05736262	87.65706635	0.0001155	0.115353	0
0.51004547	29.2650032	1.21488219	74.87610876	54.98918919	0	0	91.39896373	0	0.00011782	3.391	6.1148822	1.509	0.294	8.2944994	6.69412899	0.8200225	250.0430121	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	99.00000999	0.00000999	4585.00001	3208.00001	3756.00001	2982.00001	719.00001	16.00000999	98.00000999	100.00001	15266.00001	0.04694999	0.05736999	87.65706999	0.00011782	0.11582194	0
0.51010334	29.25675964	1.21487988	74.87608041	54.98918919	0	0	91.39896373	0	0.00012014	3.391	6.11487988	1.509	0.294	8.2944994	6.69412899	0.8200225	255.066988	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	100.00001	99.00000999	0.00000999	4585.00001	3208.00001	3756.00001	2982.00001	719.00001	16.00000999	98.00000999	100.00001	15266.00001	0.04694999	0.05736999	87.65706999	0.00012014	0.1153853	0
0.51016121	29.24020958	1.21487756	74.876052	54.98918919	0	0	91.39896373	0	0.00012245	3.391	6.11487757	1.509	0.294	7.52031326	5.85897255	0.8200225	260.4157705	0	0	0	0	0	0	100	99	0	0	0	0	0	0	0	98	100	0	0.04463387	0.06151525	86.82299805	0.00012245	0.11445562	0
0.51021909	29.30926704	1.21487525	74.87602372	54.98918919	0	0	91.39896373	0	0.00012477	3.391	6.11487525	1.509	0.294	7.52031326	5.85897255	0.8200225	265.6997833	0	0	0	0	0	0	100	99	0	0	0	0	0	0	0	98	100	0	0.04986317	0.06146982	86.83207703	0.00012477	0.11369476	0
0.51027696	29.32455254	1.21487292	74.87599526	54.98918919	0	0	91.39896373	0	0.00012709	3.391	6.11487294	1.509	0.294	6.76311207	5.10664654	0.8200225	271.0436769	0	0	0	0	0	0	100	99	0	0	0	0	0	0	0	98	100	0	0.04986317	0.06146982	86.83207703	0.00012709	0.11297209	0
0.51033484	29.30484772	1.21487062	74.87596703	54.98918919	0	0	91.39896373	0	0.00012939	3.391	6.11487063	1.509	0.294	6.76311207	5.10664654	0.8200225	276.323503	0	0	0	0	0	0	100	99	0	0	0	0	0	0	0	98	100	0	0	0	101.7656021	0.00012939	0.1123619	0
0.5103927	29.23113632	1.2148683	74.87593871	54.98918919	0	0	91.39896373	0	0.00013171	3.391	6.11486832	1.509	0.294	6.13101625	4.50644112	0.8200225	281.5953279	0	0	0	0	0	0	100	99	0	0	0	0	0	0	0	98	100	0	0	0	101.7656021	0.00013171	0.11180045	0
0.51045057	29.35476494	1.21486598	74.87591023	54.98918919	0	0	91.39896373	0	0.00013403	3.391	6.114866	1.509	0.294	6.13101625	4.50644112	0.8200225	287.0791416	0	0	0	0	0	0	100	99	0	0	0	0	0	0	0	98	100	0	0	0.00271004	99.41082001	0.00013403	0.111256	0
0.51050844	29.31344986	1.21486367	74.87588195	54.98918919	0	0	91.39896373	0	0.00013634	3.391	6.11486368	1.509	0.294	5.8304286	4.50644112	0.8200225	292.6487913	488	321	337	135	7	0	98	99	1288	0	0	0	0	0	0	98	100	0	0	0.00271004	99.41082001	0.00013634	0.11104713	0
0.51056631	29.30930901	1.21486135	74.87585352	54.98918919	0	0	91.39896373	0	0.00013866	3.391	6.11486137	1.509	0.294	5.8304286	4.50644112	0.8200225	297.5488424	488	321	337	135	7	0	98	99	1288	0	0	0	0	0	0	98	100	0	0	0.00271004	99.41082001	0.00013866	0.11093996	0
0.51062418	29.29786682	1.21485904	74.87582533	54.98918919	0	0	91.39896373	0	0.00014096	3.391	6.11485906	1.509	0.294	5.44932032	3.97347236	0.8200225	303.4834366	488	321	337	135	7	0	98	99	1288	0	0	0	0	0	0	98	100	0	0	0	101.1400604	0.00014096	0.11040396	0
0.51068205	29.30626106	1.21485672	74.87579687	54.98918919	0	0	91.39896373	0	0.00014329	3.391	6.11485673	1.509	0.294	5.44932032	3.97347236	0.8200225	308.0956616	0	0	0	0	0	0	99	99	0	0	0	0	0	0	0	98	100	0	0	0	101.1400604	0.00014329	0.11084037	0
0.51073992	29.30506134	1.21485442	74.87576868	54.98918919	0	0	91.39896373	0	0.00014559	3.391	6.11485443	1.509	0.294	5.18972635	3.94293427	0.8200225	313.3597302	0	0	0	0	0	0	99	99	0	0	0	0	0	0	0	98	100	0	0	0	101.1400604	0.00014559	0.11046717	0
0.51079779	29.29441833	1.21485209	74.8757402	54.98918919	0	0	91.39896373	0	0.00014792	3.391	6.11485211	1.509	0.294	5.18972635	3.94293427	0.8200225	318.6955199	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	99.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	100.00001	0.00000999	0.00000999	0.00000999	101.14007	0.00014792	0.1121353	0
0.51085566	29.33930588	1.21484978	74.8757119	54.98918919	0	0	91.39896373	0	0.00015023	3.391	6.11484979	1.509	0.294	5.18972635	3.96787333	0.8200225	324.0293126	0	0	0	0	0	0	99	99	0	0	0	0	0	0	0	98	100	0	0	0	101.6291046	0.00015023	0.11218042	0
0.51091353	29.28079987	1.21484747	74.87568358	54.98918919	0	0	91.39896373	0	0.00015254	3.391	6.11484748	1.509	0.294	5.18972635	3.96787333	0.8200225	329.2841497	0	0	0	0	0	0	99	99	0	0	0	0	0	0	0	98	100	0	0	0	101.6291046	0.00015254	0.11158135	0
0.5109714	29.29345131	1.21484515	74.87565522	54.98918919	0	0	91.39896373	0	0.00015486	3.391	6.11484517	1.509	0.294	4.94034767	3.88643193	0.8200225	329.2841497	0	0	0	0	0	0	99	99	0	0	0	0	0	0	0	98	100	0	0	0	101.6291046	0.00015486	0.11098535	0
0.51102928	29.28426552	1.21484284	74.87562692	54.98918919	0	0	91.39896373	0	0.00015718	3.391	6.11484285	1.509	0.294	4.94034767	3.88643193	0.8200225	334.5959535	0	0	0	0	0	0	99	99	0	0	0	0	0	0	0	98	100	0	0	0	101.7661591	0.00015718	0.11055993	0
0.51108715	29.32569885	1.21484051	74.87559844	54.98918919	0	0	91.39896373	0	0.00015949	3.391	6.11484054	1.509	0.294	4.94034767	3.88643193	0.8200225	340.0446754	0	0	0	0	0	0	99	99	0	0	0	0	0	0	0	98	100	0	0	0	101.7661591	0.00015949	0.10997363	0
0.51114502	29.29697227	1.21483821	74.87557016	54.98918919	0	0	91.39896373	0	0.00016181	3.391	6.11483821	1.509	0.294	4.94034767	3.88643193	0.8200225	345.2255578	0	0	0	0	0	0	99	99	0	0	0	0	0	0	0	98	100	0	0	0	101.7661591	0.00016181	0.10977591	0
0.5112029	29.32037163	1.21483589	74.87554174	54.98918919	0	0	91.39896373	0	0.00016412	3.391	6.1148359	1.509	0.294	4.94034999	3.88643999	0.8200225	350.6612873	0	0	0	0	0	0	99	99	0	0	0	0	0	0	0	98	100	0	0	0	101.8541489	0.00016412	0.10924497	0
0.51126077	29.29257011	1.21483358	74.87551358	54.98918919	0	0	91.39896373	0	0.00016642	3.391	6.1148336	1.509	0.294	4.94034999	3.88643999	0.8200225	356.0240617	0	0	0	0	0	0	99	99	0	0	0	0	0	0	0	98	100	0	0	0	101.8541489	0.00016642	0.10885336	0
