Day fraction since midnight on 12/9/2020	7 kPa (cm)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q Clay (PID control) ()	Q clay pump (mL/s)	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Target turbidity experiment (NTU)	Turb influent  ()	PID Output ()
0.32690557	11.25018787	1.21074144	0	0	0	0	0	0	0.00425856	3.391	6.11074146	1.509	0.294	1.29580999	0.5638603	0.8200225	9196.182493	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.049591	0.05180475	88.78593445	0.00425856	17.04637337	0
0.32696344	11.23913097	1.21073912	0	0	0	0	0	0	0.00426088	3.391	6.11073914	1.509	0.294	1.29580999	0.5638603	0.8200225	9201.548285	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04929209	0.05148914	88.8504715	0.00426088	17.04811859	0
0.32702131	11.23613644	1.21073681	0	0	0	0	0	0	0.00426319	3.391	6.11073683	1.509	0.294	1.28214622	0.56337357	0.8200225	9207.028446	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04929209	0.05148914	88.8504715	0.00426319	17.05348015	0
0.32707917	11.2355442	1.2107345	0	0	0	0	0	0	0.0042655	3.391	6.11073452	1.509	0.294	1.28214622	0.56337357	0.8200225	9212.131394	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04929999	0.05148999	88.85047999	0.0042655	17.05857658	0
0.32713707	11.24703217	1.21073218	0	0	0	0	0	0	0.00426782	3.391	6.1107322	1.509	0.294	1.31573296	0.57109618	0.8200225	9217.439423	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04993159	0.05211797	88.72193146	0.00426782	17.05923271	0
0.32719493	11.25157356	1.21072987	0	0	0	0	0	0	0.00427014	3.391	6.11072989	1.509	0.294	1.31573296	0.57109618	0.8200225	9222.6593	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04993159	0.05211797	88.72193146	0.00427014	17.07062912	0
0.3272528	11.24114323	1.21072755	0	0	0	0	0	0	0.00427245	3.391	6.11072757	1.509	0.294	1.33625197	0.57003188	0.8200225	9228.02809	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04993999	0.05211999	88.72193999	0.00427245	17.05716705	0
0.32731067	11.24306583	1.21072524	0	0	0	0	0	0	0.00427477	3.391	6.11072526	1.509	0.294	1.33625197	0.57003188	0.8200225	9233.340914	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04993999	0.05211999	88.72193999	0.00427477	17.0645752	0
0.32736855	11.21684837	1.21072292	0	0	0	0	0	0	0.00427708	3.391	6.11072294	1.509	0.294	1.35434675	0.58075976	0.8200225	9233.340914	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04993999	0.05211999	88.72193999	0.00427708	17.07208252	0
0.32742641	11.21613979	1.2107206	0	0	0	0	0	0	0.0042794	3.391	6.11072063	1.509	0.294	1.35434675	0.58075976	0.8200225	9238.5488	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04929258	0.05146227	88.85596466	0.0042794	17.08450508	0
0.32748428	11.22831917	1.21071829	0	0	0	0	0	0	0.00428171	3.391	6.11071831	1.509	0.294	1.35395563	0.58039463	0.8200225	9244.020527	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04929258	0.05146227	88.85596466	0.00428171	17.10359955	0
0.32754215	11.23536015	1.21071598	0	0	0	0	0	0	0.00428402	3.391	6.110716	1.509	0.294	1.35395563	0.58039463	0.8200225	9249.239408	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04956223	0.05180528	88.78582764	0.00428402	17.128479	0
0.32760002	11.25147057	1.21071366	0	0	0	0	0	0	0.00428634	3.391	6.11071368	1.509	0.294	1.35689676	0.56699228	0.8200225	9255.18098	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04956223	0.05180528	88.78582764	0.00428634	17.14115334	0
0.32765789	11.20098305	1.21071135	0	0	0	0	0	0	0.00428866	3.391	6.11071137	1.509	0.294	1.35689676	0.56699228	0.8200225	9260.020087	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04956223	0.05180528	88.78582764	0.00428866	17.13255119	0
0.32771576	11.23716927	1.21070903	0	0	0	0	0	0	0.00429097	3.391	6.11070906	1.509	0.294	1.32891333	0.56896424	0.8200225	9265.18	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04956999	0.05180999	88.78582999	0.00429097	17.12607999	0
0.32777363	11.22025108	1.21070671	0	0	0	0	0	0	0.00429329	3.391	6.11070674	1.509	0.294	1.32891333	0.56896424	0.8200225	9270.395883	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04956999	0.05180999	88.78582999	0.00429329	17.13618279	0
0.3278315	11.24856663	1.2107044	0	0	0	0	0	0	0.0042956	3.391	6.11070443	1.509	0.294	1.31781363	0.56456661	0.8200225	9275.712704	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04935984	0.0516176	88.82419586	0.0042956	17.13566208	0
0.32788937	11.28583145	1.21070209	0	0	0	0	0	0	0.00429792	3.391	6.11070211	1.509	0.294	1.31880534	0.56456661	0.8200225	9281.024528	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04935984	0.0516176	88.82419586	0.00429792	17.13028908	0
0.32794725	11.22721863	1.21069977	0	0	0	0	0	0	0.00430023	3.391	6.11069979	1.509	0.294	1.31880534	0.55496585	0.8200225	9286.345346	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04935984	0.0516176	88.82419586	0.00430023	17.11092758	0
0.32800512	11.24911499	1.21069746	0	0	0	0	0	0	0.00430254	3.391	6.11069748	1.509	0.294	1.35199058	0.5804987	0.8200225	9291.548591	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04935999	0.05161999	88.82419999	0.00430254	17.10391998	0
0.32806299	11.23675537	1.21069514	0	0	0	0	0	0	0.00430486	3.391	6.11069516	1.509	0.294	1.35199058	0.5804987	0.8200225	9297.028314	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04970301	0.05190006	88.7664566	0.00430486	17.11146736	0
0.32812086	11.2316494	1.21069283	0	0	0	0	0	0	0.00430718	3.391	6.11069285	1.509	0.294	1.35293269	0.58096433	0.8200225	9302.712914	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04970301	0.05190006	88.7664566	0.00430718	17.10585403	0
0.32817874	11.22290802	1.21069051	0	0	0	0	0	0	0.00430949	3.391	6.11069053	1.509	0.294	1.35293269	0.58096433	0.8200225	9307.497054	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04970301	0.05190006	88.7664566	0.00430949	17.11330032	0
0.3282366	11.2031002	1.2106882	0	0	0	0	0	0	0.0043118	3.391	6.11068823	1.509	0.294	1.3386035	0.57818544	0.8200225	9307.497054	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04970301	0.05190006	88.7664566	0.0043118	17.09163475	0
0.32829448	11.22648907	1.21068588	0	0	0	0	0	0	0.00431412	3.391	6.1106859	1.509	0.294	1.3386035	0.57818544	0.8200225	9318.132695	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04931728	0.05152708	88.8427124	0.00431412	17.07938957	0
0.32835235	11.25651646	1.21068357	0	0	0	0	0	0	0.00431643	3.391	6.11068359	1.509	0.294	1.33046842	0.5582689	0.8200225	9323.445518	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04931728	0.05152708	88.8427124	0.00431643	17.08259392	0
0.32841022	11.20027828	1.21068125	0	0	0	0	0	0	0.00431875	3.391	6.11068128	1.509	0.294	1.33046842	0.5582689	0.8200225	9323.445518	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04931728	0.05152708	88.8427124	0.00431875	17.07678795	0
0.32846809	11.23945522	1.21067894	0	0	0	0	0	0	0.00432106	3.391	6.11067896	1.509	0.294	1.32425559	0.56185353	0.8200225	9328.661398	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04931728	0.05152708	88.8427124	0.00432106	17.08082771	0
0.32852596	11.22397995	1.21067662	0	0	0	0	0	0	0.00432338	3.391	6.11067665	1.509	0.294	1.32425559	0.56185353	0.8200225	9334.085155	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.0492175	0.05139994	88.86872101	0.00432338	17.0734272	0
0.32858383	11.23970413	1.21067431	0	0	0	0	0	0	0.00432569	3.391	6.11067433	1.509	0.294	1.32959175	0.65886068	0.8200225	9339.393981	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.0492175	0.05139994	88.86872101	0.00432569	17.07021332	0
0.3286417	11.25000954	1.21067199	0	0	0	0	0	0	0.00432801	3.391	6.11067201	1.509	0.294	1.32959175	0.65886068	0.8200225	9344.549899	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.0492175	0.05139994	88.86872101	0.00432801	17.07880783	0
0.32869958	11.2367897	1.21066968	0	0	0	0	0	0	0.00433032	3.391	6.1106697	1.509	0.294	1.34223378	0.65886068	0.8200225	9350.025624	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04911472	0.05093285	88.96434021	0.00433032	17.07313538	0
0.32875745	11.21060753	1.21066737	0	0	0	0	0	0	0.00433264	3.391	6.11066739	1.509	0.294	1.34223378	0.65886068	0.8200225	9355.237507	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04911472	0.05093285	88.96434021	0.00433264	17.04568672	0
0.32881532	11.22005844	1.21066505	0	0	0	0	0	0	0.00433495	3.391	6.11066507	1.509	0.294	1.3521266	0.58046854	0.8200225	9360.501359	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04925359	0.05140866	88.86693573	0.00433495	17.03625107	0
0.32887319	11.22436714	1.21066273	0	0	0	0	0	0	0.00433727	3.391	6.11066275	1.509	0.294	1.3521266	0.58046854	0.8200225	9366.075028	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04973779	0.05193885	88.75852966	0.00433727	17.02904999	0
0.32893106	11.25160503	1.21066042	0	0	0	0	0	0	0.00433958	3.391	6.11066044	1.509	0.294	1.33063924	0.57575738	0.8200225	9371.713655	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04973779	0.05193885	88.75852966	0.00433958	17.00494766	0
0.32898893	11.21774673	1.2106581	0	0	0	0	0	0	0.0043419	3.391	6.11065813	1.509	0.294	1.33063924	0.57575738	0.8200225	9376.393856	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04973779	0.05193885	88.75852966	0.0043419	17.0070076	0
0.3290468	11.20299244	1.21065579	0	0	0	0	0	0	0.00434421	3.391	6.11065581	1.509	0.294	1.32613432	0.56585872	0.8200225	9381.713676	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.0495147	0.05171175	88.8049469	0.00434421	17.00745773	0
0.32910467	11.24198246	1.21065347	0	0	0	0	0	0	0.00434653	3.391	6.1106535	1.509	0.294	1.32613432	0.56585872	0.8200225	9386.982674	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.0495147	0.05171175	88.8049469	0.00434653	16.99230957	0
0.32916254	11.22729874	1.21065116	0	0	0	0	0	0	0.00434884	3.391	6.11065118	1.509	0.294	1.33937383	0.57703686	0.8200225	9392.342469	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04951999	0.05171999	88.80494999	0.00434884	16.96432877	0
0.32922042	11.22854233	1.21064884	0	0	0	0	0	0	0.00435116	3.391	6.11064887	1.509	0.294	1.33937383	0.57703686	0.8200225	9397.550355	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04951999	0.05171999	88.80494999	0.00435116	16.92527962	0
0.32927831	11.22363472	1.21064653	0	0	0	0	0	0	0.00435347	3.391	6.11064655	1.509	0.294	1.33831203	0.57703686	0.8200225	9403.083046	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04949737	0.05168178	88.8110733	0.00435347	16.91417503	0
0.32933616	11.23555374	1.21064421	0	0	0	0	0	0	0.00435579	3.391	6.11064423	1.509	0.294	1.33831203	0.57703686	0.8200225	9408.241961	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04949737	0.05168178	88.8110733	0.00435579	16.92898941	0
0.32939403	11.23088646	1.2106419	0	0	0	0	0	0	0.0043581	3.391	6.11064192	1.509	0.294	1.33409655	0.58283103	0.8200225	9408.241961	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04949737	0.05168178	88.8110733	0.0043581	16.93389893	0
0.3294519	11.2161274	1.21063959	0	0	0	0	0	0	0.00436042	3.391	6.11063961	1.509	0.294	1.33409655	0.58283103	0.8200225	9413.502099	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04949737	0.05168178	88.8110733	0.00436042	16.92066002	0
0.32950979	11.20830059	1.21063727	0	0	0	0	0	0	0.00436273	3.391	6.11063729	1.509	0.294	1.33084202	0.56029713	0.8200225	9419.027107	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04949999	0.05168999	88.81107999	0.00436273	16.8970623	0
0.32956764	11.218853	1.21063496	0	0	0	0	0	0	0.00436505	3.391	6.11063497	1.509	0.294	1.33084202	0.56029713	0.8200225	9424.082709	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04924349	0.05142988	88.8625946	0.00436505	16.88385582	0
0.32962553	11.22966385	1.21063264	0	0	0	0	0	0	0.00436736	3.391	6.11063266	1.509	0.294	1.33084202	0.57657993	0.8200225	9429.720078	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04924349	0.05142988	88.8625946	0.00436736	16.87930679	0
0.32968339	11.23091507	1.21063033	0	0	0	0	0	0	0.00436968	3.391	6.11063035	1.509	0.294	1.33084202	0.57657993	0.8200225	9434.662989	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04924999	0.05142999	88.86259999	0.00436968	16.87943649	0
0.32974126	11.24353123	1.21062801	0	0	0	0	0	0	0.00437199	3.391	6.11062803	1.509	0.294	1.33412719	0.59490359	0.8200225	9440.03488	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04954003	0.05171175	88.8049469	0.00437199	16.88508224	0
0.32979913	11.22896767	1.2106257	0	0	0	0	0	0	0.0043743	3.391	6.11062572	1.509	0.294	1.35363317	0.59490359	0.8200225	9445.346703	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04954003	0.05171175	88.8049469	0.0043743	16.88614273	0
0.329857	11.20977688	1.21062338	0	0	0	0	0	0	0.00437662	3.391	6.11062341	1.509	0.294	1.35363317	0.57802665	0.8200225	9450.186808	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04954999	0.05171999	88.80494999	0.00437662	16.88757133	0
0.32991488	11.26283741	1.21062107	0	0	0	0	0	0	0.00437894	3.391	6.11062109	1.509	0.294	1.35363317	0.57802665	0.8200225	9456.028584	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04905585	0.05124224	88.90099335	0.00437894	16.89779854	0
0.32997274	11.21969509	1.21061875	0	0	0	0	0	0	0.00438125	3.391	6.11061877	1.509	0.294	1.35363317	0.57802665	0.8200225	9461.184502	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04905585	0.05124224	88.90099335	0.00438125	16.89737701	0
0.33003061	11.22706413	1.21061644	0	0	0	0	0	0	0.00438357	3.391	6.11061646	1.509	0.294	1.36157334	0.59141314	0.8200225	9466.50432	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04961158	0.05175006	88.79711151	0.00438357	16.91300964	0
0.33008848	11.24662113	1.21061412	0	0	0	0	0	0	0.00438588	3.391	6.11061414	1.509	0.294	1.36157334	0.59141314	0.8200225	9472.075986	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04961158	0.05175006	88.79711151	0.00438588	16.91697999	0
0.33014635	11.21432686	1.21061181	0	0	0	0	0	0	0.0043882	3.391	6.11061183	1.509	0.294	1.3496803	0.60459554	0.8200225	9477.087984	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04961158	0.05175006	88.79711151	0.0043882	16.89326286	0
0.33020424	11.22415924	1.21060949	0	0	0	0	0	0	0.00439051	3.391	6.11060951	1.509	0.294	1.3496803	0.60459554	0.8200225	9482.719613	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04961999	0.05175999	88.79711999	0.00439051	16.89212227	0
0.33026211	11.23552227	1.21060718	0	0	0	0	0	0	0.00439282	3.391	6.1106072	1.509	0.294	1.3419404	0.5789578	0.8200225	9488.031432	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04961999	0.05175999	88.79711999	0.00439282	16.90402222	0
0.33031998	11.23609734	1.21060486	0	0	0	0	0	0	0.00439514	3.391	6.11060489	1.509	0.294	1.3419404	0.5789578	0.8200225	9493.079541	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04954935	0.05171711	88.80384827	0.00439514	16.88598824	0
0.33037785	11.21761513	1.21060255	0	0	0	0	0	0	0.00439745	3.391	6.11060257	1.509	0.294	1.36402094	0.57710171	0.8200225	9497.97561	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04954935	0.05171711	88.80384827	0.00439745	16.88942146	0
0.33043572	11.24857903	1.21060023	0	0	0	0	0	0	0.00439977	3.391	6.11060025	1.509	0.294	1.36402094	0.57710171	0.8200225	9497.97561	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04954935	0.05171711	88.80384827	0.00439977	16.9093647	0
0.33049359	11.24530697	1.21059792	0	0	0	0	0	0	0.00440208	3.391	6.11059794	1.509	0.294	1.35508049	0.5688324	0.8200225	9503.556269	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04938899	0.05156071	88.83583069	0.00440208	16.92514999	0
0.33055145	11.22165394	1.2105956	0	0	0	0	0	0	0.0044044	3.391	6.11059563	1.509	0.294	1.35508049	0.5688324	0.8200225	9508.980381	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.0496096	0.05178132	88.79072571	0.0044044	16.92095184	0
0.33060933	11.2333622	1.21059329	0	0	0	0	0	0	0.00440671	3.391	6.11059331	1.509	0.294	1.35172606	0.55333662	0.8200225	9514.240232	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.0496096	0.05178132	88.79072571	0.00440671	16.90371895	0
0.33066719	11.22912884	1.21059097	0	0	0	0	0	0	0.00440903	3.391	6.110591	1.509	0.294	1.35172606	0.55333662	0.8200225	9519.50508	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04973701	0.05190478	88.76548767	0.00440903	16.90226364	0
0.33072508	11.21723843	1.21058866	0	0	0	0	0	0	0.00441134	3.391	6.11058868	1.509	0.294	1.34912121	0.56544435	0.8200225	9525.031925	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04973701	0.05190478	88.76548767	0.00441134	16.90496254	0
0.33078295	11.19991493	1.21058634	0	0	0	0	0	0	0.00441366	3.391	6.11058636	1.509	0.294	1.34912121	0.56544435	0.8200225	9530.132872	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04949745	0.05162121	88.82345581	0.00441366	16.8998394	0
0.33084082	11.212924	1.21058403	0	0	0	0	0	0	0.00441597	3.391	6.11058405	1.509	0.294	1.34912121	0.58713794	0.8200225	9535.448688	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04949745	0.05162121	88.82345581	0.00441597	16.88689041	0
0.33089868	11.22338676	1.21058171	0	0	0	0	0	0	0.00441829	3.391	6.11058174	1.509	0.294	1.34912121	0.58713794	0.8200225	9542.392797	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04949745	0.05162121	88.82345581	0.00441829	16.87791061	0
0.33095655	11.20882988	1.2105794	0	0	0	0	0	0	0.0044206	3.391	6.11057942	1.509	0.294	1.35586596	0.58713794	0.8200225	9546.504334	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04927928	0.051587	88.83045959	0.0044206	16.88580894	0
0.33101443	11.23053646	1.21057709	0	0	0	0	0	0	0.00442292	3.391	6.11057711	1.509	0.294	1.35586596	0.58713794	0.8200225	9551.396875	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04927928	0.051587	88.83045959	0.00442292	16.88010216	0
0.3310723	11.25032711	1.21057477	0	0	0	0	0	0	0.00442523	3.391	6.11057479	1.509	0.294	1.35267675	0.56535614	0.8200225	9556.552789	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04927928	0.051587	88.83045959	0.00442523	16.87937737	0
0.33113017	11.217103	1.21057246	0	0	0	0	0	0	0.00442755	3.391	6.11057248	1.509	0.294	1.35267675	0.56535614	0.8200225	9562.02851	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04927928	0.051587	88.83045959	0.00442755	16.89476776	0
0.33118804	11.23949337	1.21057014	0	0	0	0	0	0	0.00442986	3.391	6.11057016	1.509	0.294	1.34289515	0.564255	0.8200225	9567.186421	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04918276	0.05105084	88.94017792	0.00442986	16.89215999	0
0.33124591	11.19421577	1.21056783	0	0	0	0	0	0	0.00443218	3.391	6.11056785	1.509	0.294	1.34289515	0.564255	0.8200225	9572.505237	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04918276	0.05105084	88.94017792	0.00443218	16.90520287	0
0.33130379	11.21274471	1.21056551	0	0	0	0	0	0	0.00443449	3.391	6.11056553	1.509	0.294	1.34289515	0.56012261	0.8200225	9578.028929	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04918276	0.05105084	88.94017792	0.00443449	16.91190147	0
0.33136166	11.20936298	1.21056319	0	0	0	0	0	0	0.00443681	3.391	6.11056322	1.509	0.294	1.34289515	0.56012261	0.8200225	9583.137869	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04949093	0.05162541	88.82260132	0.00443681	16.89447594	0.00376768
0.33141954	11.23960781	1.21056088	0	0	0	0	0	0	0.00443912	3.391	6.1105609	1.509	0.294	1.35903871	0.56221282	0.8200225	9588.453691	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04949093	0.05162541	88.82260132	0.00443912	16.89737999	0
0.33147741	11.23164558	1.21055857	0	0	0	0	0	0	0.00444144	3.391	6.11055859	1.509	0.294	1.35903871	0.56221282	0.8200225	9588.453691	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04949093	0.05162541	88.82260132	0.00444144	16.90756226	0
0.33153527	11.21702003	1.21055625	0	0	0	0	0	0	0.00444375	3.391	6.11055628	1.509	0.294	1.34689915	0.55583656	0.8200225	9593.717536	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04949093	0.05162541	88.82260132	0.00444375	16.90640068	0
0.33159314	11.21667194	1.21055394	0	0	0	0	0	0	0.00444606	3.391	6.11055396	1.509	0.294	1.34008777	0.55583656	0.8200225	9599.034351	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04949999	0.05162999	88.82260999	0.00444606	16.91402626	0
0.33165102	11.22147942	1.21055162	0	0	0	0	0	0	0.00444838	3.391	6.11055164	1.509	0.294	1.34008777	0.57555425	0.8200225	9604.669978	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	97.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	99.00000999	101.00001	0.00000999	0.04949999	0.05162999	88.82260999	0.00444838	16.91526604	0
0.33170888	11.22468758	1.21054931	0	0	0	0	0	0	0.00445069	3.391	6.11054933	1.509	0.294	1.34754539	0.57994354	0.8200225	9609.558051	0	0	0	0	0	0	97	101	0	0	0	0	0	0	0	99	101	0	0.04956889	0.05178067	88.79085541	0.00445069	16.90969849	0
